          12
         105
 HERA1+2 NCep 920                                                                
Plot1@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.15 @Xlog
Plot2@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.20 @Xlog
Plot3@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.25 @Xlog
Plot4@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.35 @Xlog
 0.35000E+01 0.43230E-04 0.80002E+00 0.88079E+00 0.41735E-01 0.63948E-01 0.10427E+01 0.89320E+00 0.00000E+00 0.00000E+00 -.29746E+00  105  13/0.43230E-04
 0.35000E+01 0.46000E-04 0.75185E+00 0.96533E+00 0.43586E-01 0.42990E-01 0.10405E+01 0.10120E+01 0.00000E+00 0.00000E+00 -.10717E+01  105  13/0.46000E-04
 0.35000E+01 0.51240E-04 0.67496E+00 0.94011E+00 0.31556E-01 0.37938E-01 0.10339E+01 0.96853E+00 0.00000E+00 0.00000E+00 -.90046E+00  105  13/0.51240E-04
 0.35000E+01 0.53100E-04 0.65132E+00 0.88015E+00 0.40163E-01 0.37144E-01 0.10311E+01 0.10047E+01 0.00000E+00 0.00000E+00 -.31021E+01  105  13/0.53100E-04
 0.35000E+01 0.80000E-04 0.43231E+00 0.95226E+00 0.19486E-01 0.21373E-01 0.98261E+00 0.97017E+00 0.00000E+00 0.00000E+00 -.91922E+00  105  13/0.80000E-04
 0.35000E+01 0.13000E-03 0.26604E+00 0.91787E+00 0.98311E-02 0.13414E-01 0.90883E+00 0.91271E+00 0.00000E+00 0.00000E+00 0.52526E+00  105  13/0.13000E-03
 0.35000E+01 0.20000E-03 0.17292E+00 0.85416E+00 0.91024E-02 0.12506E-01 0.84226E+00 0.84734E+00 0.00000E+00 0.00000E+00 0.74956E+00  105  13/0.20000E-03
 0.35000E+01 0.32000E-03 0.10808E+00 0.79091E+00 0.88191E-02 0.12111E-01 0.77362E+00 0.77688E+00 0.00000E+00 0.00000E+00 0.15909E+01  105  13/0.32000E-03
 0.35000E+01 0.50000E-03 0.69170E-01 0.74923E+00 0.10011E-01 0.13136E-01 0.71371E+00 0.72265E+00 0.00000E+00 0.00000E+00 0.26555E+01  105  13/0.50000E-03
 0.35000E+01 0.80000E-03 0.43231E-01 0.65903E+00 0.88309E-02 0.11157E-01 0.65671E+00 0.66130E+00 0.00000E+00 0.00000E+00 -.25724E+00  105  13/0.80000E-03
 0.35000E+01 0.13000E-02 0.26604E-01 0.62339E+00 0.98906E-02 0.12237E-01 0.60438E+00 0.60919E+00 0.00000E+00 0.00000E+00 0.14353E+01  105  13/0.13000E-02
 0.35000E+01 0.20000E-02 0.17292E-01 0.56840E+00 0.56716E-02 0.79950E-02 0.56333E+00 0.56492E+00 0.00000E+00 0.00000E+00 0.61380E+00  105  13/0.20000E-02
 0.35000E+01 0.80000E-02 0.43231E-02 0.46195E+00 0.58734E-02 0.86079E-02 0.46264E+00 0.45759E+00 0.00000E+00 0.00000E+00 0.74257E+00  105  13/0.80000E-02
 0.45000E+01 0.52200E-04 0.85185E+00 0.91607E+00 0.79144E-01 0.72384E-01 0.11097E+01 0.10495E+01 0.00000E+00 0.00000E+00 -.16856E+01  105  14/0.52200E-04
 0.45000E+01 0.59200E-04 0.75112E+00 0.97144E+00 0.43384E-01 0.41358E-01 0.11086E+01 0.10705E+01 0.00000E+00 0.00000E+00 -.22843E+01  105  14/0.59200E-04
 0.45000E+01 0.61760E-04 0.71999E+00 0.97035E+00 0.43149E-01 0.67269E-01 0.11070E+01 0.96439E+00 0.00000E+00 0.00000E+00 0.13821E+00  105  14/0.61760E-04
 0.45000E+01 0.68300E-04 0.65105E+00 0.10796E+01 0.30499E-01 0.33251E-01 0.11006E+01 0.10644E+01 0.00000E+00 0.00000E+00 0.49949E+00  105  14/0.68300E-04
 0.45000E+01 0.73200E-04 0.60746E+00 0.10187E+01 0.29496E-01 0.32075E-01 0.10946E+01 0.10515E+01 0.00000E+00 0.00000E+00 -.11120E+01  105  14/0.73200E-04
 0.45000E+01 0.81800E-04 0.54360E+00 0.10795E+01 0.16903E+00 0.16933E+00 0.10826E+01 0.10564E+01 0.00000E+00 0.00000E+00 0.13682E+00  105  14/0.81800E-04
 0.45000E+01 0.13000E-03 0.34205E+00 0.10204E+01 0.15363E-01 0.18799E-01 0.10144E+01 0.10017E+01 0.00000E+00 0.00000E+00 0.12189E+01  105  14/0.13000E-03
 0.45000E+01 0.20000E-03 0.22233E+00 0.96119E+00 0.11056E-01 0.15214E-01 0.94202E+00 0.95056E+00 0.00000E+00 0.00000E+00 0.96131E+00  105  14/0.20000E-03
 0.45000E+01 0.32000E-03 0.13896E+00 0.89331E+00 0.10882E-01 0.13764E-01 0.86451E+00 0.86396E+00 0.00000E+00 0.00000E+00 0.26968E+01  105  14/0.32000E-03
 0.45000E+01 0.50000E-03 0.88933E-01 0.79708E+00 0.96589E-02 0.12844E-01 0.79554E+00 0.79677E+00 0.00000E+00 0.00000E+00 0.32502E-01  105  14/0.50000E-03
 0.45000E+01 0.80000E-03 0.55583E-01 0.72028E+00 0.11127E-01 0.13144E-01 0.72906E+00 0.73554E+00 0.00000E+00 0.00000E+00 -.13717E+01  105  14/0.80000E-03
 0.45000E+01 0.13000E-02 0.34205E-01 0.66549E+00 0.10408E-01 0.12812E-01 0.66726E+00 0.67684E+00 0.00000E+00 0.00000E+00 -.10901E+01  105  14/0.13000E-02
 0.45000E+01 0.20000E-02 0.22233E-01 0.61540E+00 0.97584E-02 0.11718E-01 0.61825E+00 0.62003E+00 0.00000E+00 0.00000E+00 -.47438E+00  105  14/0.20000E-02
 0.45000E+01 0.32000E-02 0.13896E-01 0.57189E+00 0.79741E-02 0.10259E-01 0.57069E+00 0.57051E+00 0.00000E+00 0.00000E+00 0.17355E+00  105  14/0.32000E-02
 0.45000E+01 0.13000E-01 0.34205E-02 0.43009E+00 0.91661E-02 0.13033E-01 0.46334E+00 0.44672E+00 0.00000E+00 0.00000E+00 -.18147E+01  105  14/0.13000E-01
 0.65000E+01 0.75400E-04 0.85185E+00 0.11174E+01 0.88374E-01 0.85472E-01 0.12070E+01 0.11730E+01 0.00000E+00 0.00000E+00 -.62936E+00  105  15/0.75400E-04
 0.65000E+01 0.80290E-04 0.79997E+00 0.10851E+01 0.47757E-01 0.62896E-01 0.12094E+01 0.11000E+01 0.00000E+00 0.00000E+00 -.31141E+00  105  15/0.80290E-04
 0.65000E+01 0.85500E-04 0.75122E+00 0.10970E+01 0.41205E-01 0.45701E-01 0.12099E+01 0.11496E+01 0.00000E+00 0.00000E+00 -.12774E+01  105  15/0.85500E-04
 0.65000E+01 0.95150E-04 0.67503E+00 0.10838E+01 0.40636E-01 0.46201E-01 0.12063E+01 0.11307E+01 0.00000E+00 0.00000E+00 -.11544E+01  105  15/0.95150E-04
 0.65000E+01 0.98600E-04 0.65141E+00 0.11774E+01 0.35000E-01 0.38284E-01 0.12041E+01 0.11636E+01 0.00000E+00 0.00000E+00 0.39297E+00  105  15/0.98600E-04
 0.65000E+01 0.13000E-03 0.49407E+00 0.11134E+01 0.20292E-01 0.22277E-01 0.11730E+01 0.11481E+01 0.00000E+00 0.00000E+00 -.17119E+01  105  15/0.13000E-03
 0.65000E+01 0.20000E-03 0.32115E+00 0.11119E+01 0.12416E-01 0.16415E-01 0.10985E+01 0.10901E+01 0.00000E+00 0.00000E+00 0.17578E+01  105  15/0.20000E-03
 0.65000E+01 0.32000E-03 0.20072E+00 0.10013E+01 0.10061E-01 0.13625E-01 0.10080E+01 0.10034E+01 0.00000E+00 0.00000E+00 -.21197E+00  105  15/0.32000E-03
 0.65000E+01 0.50000E-03 0.12846E+00 0.93276E+00 0.12740E-01 0.15680E-01 0.92407E+00 0.92525E+00 0.00000E+00 0.00000E+00 0.58951E+00  105  15/0.50000E-03
 0.65000E+01 0.80000E-03 0.80287E-01 0.84903E+00 0.97946E-02 0.13357E-01 0.84161E+00 0.84454E+00 0.00000E+00 0.00000E+00 0.45802E+00  105  15/0.80000E-03
 0.65000E+01 0.13000E-02 0.49407E-01 0.75842E+00 0.10273E-01 0.12358E-01 0.76400E+00 0.76687E+00 0.00000E+00 0.00000E+00 -.82219E+00  105  15/0.13000E-02
 0.65000E+01 0.20000E-02 0.32115E-01 0.69498E+00 0.80836E-02 0.10161E-01 0.70181E+00 0.70093E+00 0.00000E+00 0.00000E+00 -.73620E+00  105  15/0.20000E-02
 0.65000E+01 0.32000E-02 0.20072E-01 0.64107E+00 0.88411E-02 0.11042E-01 0.64089E+00 0.63883E+00 0.00000E+00 0.00000E+00 0.25327E+00  105  15/0.32000E-02
 0.65000E+01 0.50000E-02 0.12846E-01 0.57884E+00 0.74247E-02 0.97174E-02 0.58962E+00 0.58982E+00 0.00000E+00 0.00000E+00 -.14788E+01  105  15/0.50000E-02
 0.65000E+01 0.13000E-01 0.49407E-02 0.48263E+00 0.97050E-02 0.14032E-01 0.50040E+00 0.48291E+00 0.00000E+00 0.00000E+00 -.28781E-01  105  15/0.13000E-01
 0.65000E+01 0.20000E-01 0.32115E-02 0.49769E+00 0.10442E-01 0.14369E-01 0.46902E+00 0.47345E+00 0.00000E+00 0.00000E+00 0.23212E+01  105  15/0.20000E-01
 0.85000E+01 0.98600E-04 0.85185E+00 0.11609E+01 0.47383E-01 0.46707E-01 0.12744E+01 0.12274E+01 0.00000E+00 0.00000E+00 -.14027E+01  105  16/0.98600E-04
 0.85000E+01 0.10499E-03 0.80000E+00 0.11832E+01 0.58039E-01 0.71952E-01 0.12785E+01 0.11582E+01 0.00000E+00 0.00000E+00 0.43090E+00  105  16/0.10499E-03
 0.85000E+01 0.11180E-03 0.75127E+00 0.11798E+01 0.39677E-01 0.47557E-01 0.12800E+01 0.12265E+01 0.00000E+00 0.00000E+00 -.11760E+01  105  16/0.11180E-03
 0.85000E+01 0.12443E-03 0.67501E+00 0.12585E+01 0.31851E-01 0.37888E-01 0.12776E+01 0.12343E+01 0.00000E+00 0.00000E+00 0.76077E+00  105  16/0.12443E-03
 0.85000E+01 0.12900E-03 0.65110E+00 0.12318E+01 0.30194E-01 0.34759E-01 0.12754E+01 0.12328E+01 0.00000E+00 0.00000E+00 -.33832E-01  105  16/0.12900E-03
 0.85000E+01 0.13900E-03 0.60426E+00 0.12565E+01 0.72987E-01 0.76827E-01 0.12692E+01 0.12466E+01 0.00000E+00 0.00000E+00 0.13562E+00  105  16/0.13900E-03
 0.85000E+01 0.20000E-03 0.41996E+00 0.11948E+01 0.19181E-01 0.22217E-01 0.12145E+01 0.11921E+01 0.00000E+00 0.00000E+00 0.14052E+00  105  16/0.20000E-03
 0.85000E+01 0.32000E-03 0.26248E+00 0.11070E+01 0.11587E-01 0.15480E-01 0.11183E+01 0.11085E+01 0.00000E+00 0.00000E+00 -.13159E+00  105  16/0.32000E-03
 0.85000E+01 0.50000E-03 0.16798E+00 0.10137E+01 0.12601E-01 0.15571E-01 0.10233E+01 0.10189E+01 0.00000E+00 0.00000E+00 -.41139E+00  105  16/0.50000E-03
 0.85000E+01 0.80000E-03 0.10499E+00 0.93089E+00 0.11025E-01 0.13862E-01 0.92812E+00 0.92855E+00 0.00000E+00 0.00000E+00 0.21263E+00  105  16/0.80000E-03
 0.85000E+01 0.13000E-02 0.64609E-01 0.83932E+00 0.10328E-01 0.13010E-01 0.83772E+00 0.83751E+00 0.00000E+00 0.00000E+00 0.17502E+00  105  16/0.13000E-02
 0.85000E+01 0.20000E-02 0.41996E-01 0.76863E+00 0.12585E-01 0.14594E-01 0.76494E+00 0.76512E+00 0.00000E+00 0.00000E+00 0.27876E+00  105  16/0.20000E-02
 0.85000E+01 0.32000E-02 0.26248E-01 0.66098E+00 0.11543E-01 0.13065E-01 0.69340E+00 0.68940E+00 0.00000E+00 0.00000E+00 -.24621E+01  105  16/0.32000E-02
 0.85000E+01 0.50000E-02 0.16798E-01 0.63241E+00 0.92962E-02 0.11693E-01 0.63300E+00 0.62902E+00 0.00000E+00 0.00000E+00 0.36486E+00  105  16/0.50000E-02
 0.85000E+01 0.20000E-01 0.41996E-02 0.45624E+00 0.98531E-02 0.13502E-01 0.48972E+00 0.46797E+00 0.00000E+00 0.00000E+00 -.11901E+01  105  16/0.20000E-01
 0.10000E+02 0.32000E-03 0.30879E+00 0.11381E+01 0.25961E-01 0.28421E-01 0.11862E+01 0.11595E+01 0.00000E+00 0.00000E+00 -.82615E+00  105  17/0.32000E-03
 0.10000E+02 0.50000E-03 0.19763E+00 0.10581E+01 0.23019E-01 0.24758E-01 0.10852E+01 0.10670E+01 0.00000E+00 0.00000E+00 -.38701E+00  105  17/0.50000E-03
 0.10000E+02 0.80000E-03 0.12352E+00 0.97675E+00 0.22126E-01 0.23789E-01 0.98211E+00 0.96916E+00 0.00000E+00 0.00000E+00 0.34311E+00  105  17/0.80000E-03
 0.10000E+02 0.13000E-02 0.76011E-01 0.88846E+00 0.21653E-01 0.23643E-01 0.88354E+00 0.86754E+00 0.00000E+00 0.00000E+00 0.96601E+00  105  17/0.13000E-02
 0.10000E+02 0.20000E-02 0.49407E-01 0.80175E+00 0.21701E-01 0.23352E-01 0.80400E+00 0.79528E+00 0.00000E+00 0.00000E+00 0.29811E+00  105  17/0.20000E-02
 0.10000E+02 0.50000E-02 0.19763E-01 0.62751E+00 0.88011E-02 0.11049E-01 0.65951E+00 0.65464E+00 0.00000E+00 0.00000E+00 -.30821E+01  105  17/0.50000E-02
 0.10000E+02 0.20000E-01 0.49407E-02 0.51306E+00 0.83246E-02 0.11652E-01 0.50213E+00 0.50026E+00 0.00000E+00 0.00000E+00 0.15373E+01  105  17/0.20000E-01
 0.12000E+02 0.13920E-03 0.85185E+00 0.12808E+01 0.45847E-01 0.46993E-01 0.13522E+01 0.13034E+01 0.00000E+00 0.00000E+00 -.49203E+00  105  18/0.13920E-03
 0.12000E+02 0.16100E-03 0.73650E+00 0.13400E+01 0.22823E-01 0.32495E-01 0.13608E+01 0.13155E+01 0.00000E+00 0.00000E+00 0.10735E+01  105  18/0.16100E-03
 0.12000E+02 0.18210E-03 0.65116E+00 0.12951E+01 0.28718E-01 0.35765E-01 0.13567E+01 0.13216E+01 0.00000E+00 0.00000E+00 -.92236E+00  105  18/0.18210E-03
 0.12000E+02 0.20000E-03 0.59289E+00 0.12935E+01 0.14408E-01 0.28281E-01 0.13479E+01 0.13037E+01 0.00000E+00 0.00000E+00 -.70839E+00  105  18/0.20000E-03
 0.12000E+02 0.32000E-03 0.37055E+00 0.12227E+01 0.11916E-01 0.17262E-01 0.12617E+01 0.12374E+01 0.00000E+00 0.00000E+00 -.12337E+01  105  18/0.32000E-03
 0.12000E+02 0.50000E-03 0.23715E+00 0.11453E+01 0.97092E-02 0.14219E-01 0.11557E+01 0.11362E+01 0.00000E+00 0.00000E+00 0.94194E+00  105  18/0.50000E-03
 0.12000E+02 0.80000E-03 0.14822E+00 0.10454E+01 0.90687E-02 0.13079E-01 0.10438E+01 0.10306E+01 0.00000E+00 0.00000E+00 0.16294E+01  105  18/0.80000E-03
 0.12000E+02 0.13000E-02 0.91213E-01 0.93471E+00 0.12353E-01 0.14886E-01 0.93591E+00 0.92362E+00 0.00000E+00 0.00000E+00 0.89773E+00  105  18/0.13000E-02
 0.12000E+02 0.20000E-02 0.59289E-01 0.85138E+00 0.11836E-01 0.13868E-01 0.84848E+00 0.84361E+00 0.00000E+00 0.00000E+00 0.65664E+00  105  18/0.20000E-02
 0.12000E+02 0.32000E-02 0.37055E-01 0.75383E+00 0.13412E-01 0.15220E-01 0.76234E+00 0.75931E+00 0.00000E+00 0.00000E+00 -.40850E+00  105  18/0.32000E-02
 0.12000E+02 0.50000E-02 0.23715E-01 0.67921E+00 0.10474E-01 0.12415E-01 0.68949E+00 0.68407E+00 0.00000E+00 0.00000E+00 -.46372E+00  105  18/0.50000E-02
 0.12000E+02 0.20000E-01 0.59289E-02 0.49046E+00 0.10543E-01 0.13759E-01 0.51593E+00 0.49495E+00 0.00000E+00 0.00000E+00 -.42557E+00  105  18/0.20000E-01
 0.15000E+02 0.17410E-03 0.85136E+00 0.13403E+01 0.55061E-01 0.56049E-01 0.13954E+01 0.13460E+01 0.00000E+00 0.00000E+00 -.10377E+00  105  19/0.17410E-03
 0.15000E+02 0.20000E-03 0.74111E+00 0.13862E+01 0.39311E-01 0.41927E-01 0.14051E+01 0.13701E+01 0.00000E+00 0.00000E+00 0.41022E+00  105  19/0.20000E-03
 0.15000E+02 0.22760E-03 0.65124E+00 0.13300E+01 0.40908E-01 0.42004E-01 0.14009E+01 0.13668E+01 0.00000E+00 0.00000E+00 -.90070E+00  105  19/0.22760E-03
 0.15000E+02 0.32000E-03 0.46319E+00 0.13127E+01 0.14714E-01 0.24341E-01 0.13493E+01 0.13129E+01 0.00000E+00 0.00000E+00 -.12855E-01  105  19/0.32000E-03
 0.15000E+02 0.50000E-03 0.29644E+00 0.12068E+01 0.98988E-02 0.14930E-01 0.12423E+01 0.12198E+01 0.00000E+00 0.00000E+00 -.13109E+01  105  19/0.50000E-03
 0.15000E+02 0.80000E-03 0.18528E+00 0.11049E+01 0.88117E-02 0.13169E-01 0.11209E+01 0.11020E+01 0.00000E+00 0.00000E+00 0.32606E+00  105  19/0.80000E-03
 0.15000E+02 0.13000E-02 0.11402E+00 0.97884E+00 0.82954E-02 0.12194E-01 0.10013E+01 0.98379E+00 0.00000E+00 0.00000E+00 -.59635E+00  105  19/0.13000E-02
 0.15000E+02 0.20000E-02 0.74111E-01 0.86832E+00 0.76214E-02 0.11523E-01 0.90389E+00 0.88795E+00 0.00000E+00 0.00000E+00 -.25754E+01  105  19/0.20000E-02
 0.15000E+02 0.32000E-02 0.46319E-01 0.78328E+00 0.76839E-02 0.10529E-01 0.80775E+00 0.79262E+00 0.00000E+00 0.00000E+00 -.12155E+01  105  19/0.32000E-02
 0.15000E+02 0.50000E-02 0.29644E-01 0.71299E+00 0.62035E-02 0.89716E-02 0.72643E+00 0.71547E+00 0.00000E+00 0.00000E+00 -.39947E+00  105  19/0.50000E-02
 0.15000E+02 0.80000E-02 0.18528E-01 0.63212E+00 0.57309E-02 0.79770E-02 0.65102E+00 0.64043E+00 0.00000E+00 0.00000E+00 -.14508E+01  105  19/0.80000E-02
 0.15000E+02 0.20000E-01 0.74111E-02 0.52935E+00 0.61586E-02 0.94764E-02 0.53265E+00 0.53232E+00 0.00000E+00 0.00000E+00 -.48286E+00  105  19/0.20000E-01
 0.18000E+02 0.20900E-03 0.85103E+00 0.13704E+01 0.57293E-01 0.57958E-01 0.14261E+01 0.13784E+01 0.00000E+00 0.00000E+00 -.14009E+00  105  20/0.20900E-03
 0.18000E+02 0.23700E-03 0.75049E+00 0.13788E+01 0.30741E-01 0.35736E-01 0.14359E+01 0.13871E+01 0.00000E+00 0.00000E+00 -.27043E+00  105  20/0.23700E-03
 0.18000E+02 0.26800E-03 0.66368E+00 0.13718E+01 0.19163E-01 0.27789E-01 0.14329E+01 0.13997E+01 0.00000E+00 0.00000E+00 -.14542E+01  105  20/0.26800E-03
 0.18000E+02 0.32800E-03 0.54227E+00 0.13825E+01 0.18053E-01 0.29130E-01 0.14077E+01 0.13826E+01 0.00000E+00 0.00000E+00 -.75145E-02  105  20/0.32800E-03
 0.18000E+02 0.50000E-03 0.35573E+00 0.12806E+01 0.11130E-01 0.18437E-01 0.13118E+01 0.12859E+01 0.00000E+00 0.00000E+00 -.47613E+00  105  20/0.50000E-03
 0.18000E+02 0.80000E-03 0.22233E+00 0.11553E+01 0.86358E-02 0.13572E-01 0.11843E+01 0.11616E+01 0.00000E+00 0.00000E+00 -.73488E+00  105  20/0.80000E-03
 0.18000E+02 0.13000E-02 0.13682E+00 0.10378E+01 0.80210E-02 0.12327E-01 0.10555E+01 0.10369E+01 0.00000E+00 0.00000E+00 0.11435E+00  105  20/0.13000E-02
 0.18000E+02 0.20000E-02 0.88933E-01 0.93994E+00 0.75944E-02 0.11449E-01 0.94975E+00 0.93513E+00 0.00000E+00 0.00000E+00 0.63378E+00  105  20/0.20000E-02
 0.18000E+02 0.32000E-02 0.55583E-01 0.82948E+00 0.70395E-02 0.10324E-01 0.84526E+00 0.83111E+00 0.00000E+00 0.00000E+00 -.23196E+00  105  20/0.32000E-02
 0.18000E+02 0.50000E-02 0.35573E-01 0.74380E+00 0.61668E-02 0.89575E-02 0.75684E+00 0.74424E+00 0.00000E+00 0.00000E+00 -.71242E-01  105  20/0.50000E-02
 0.18000E+02 0.80000E-02 0.22233E-01 0.66400E+00 0.54070E-02 0.84352E-02 0.67483E+00 0.66355E+00 0.00000E+00 0.00000E+00 0.83935E-01  105  20/0.80000E-02
 0.18000E+02 0.20000E-01 0.88933E-02 0.53574E+00 0.10055E-01 0.13519E-01 0.54616E+00 0.54608E+00 0.00000E+00 0.00000E+00 -.10285E+01  105  20/0.20000E-01
 0.22000E+02 0.29000E-03 0.74963E+00 0.14338E+01 0.38330E-01 0.44225E-01 0.14607E+01 0.14197E+01 0.00000E+00 0.00000E+00 0.36699E+00  105  21/0.29000E-03
 0.22000E+02 0.32000E-03 0.67935E+00 0.14306E+01 0.44797E-01 0.48074E-01 0.14590E+01 0.14234E+01 0.00000E+00 0.00000E+00 0.16043E+00  105  21/0.32000E-03
 0.22000E+02 0.34500E-03 0.63012E+00 0.14102E+01 0.26812E-01 0.32039E-01 0.14528E+01 0.14255E+01 0.00000E+00 0.00000E+00 -.57093E+00  105  21/0.34500E-03
 0.22000E+02 0.38800E-03 0.56029E+00 0.13925E+01 0.19317E-01 0.27496E-01 0.14365E+01 0.14152E+01 0.00000E+00 0.00000E+00 -.11776E+01  105  21/0.38800E-03
 0.22000E+02 0.50000E-03 0.43478E+00 0.13823E+01 0.17670E-01 0.26795E-01 0.13822E+01 0.13573E+01 0.00000E+00 0.00000E+00 0.14162E+01  105  21/0.50000E-03
 0.22000E+02 0.59200E-03 0.36721E+00 0.13265E+01 0.15980E-01 0.25419E-01 0.13379E+01 0.13150E+01 0.00000E+00 0.00000E+00 0.72086E+00  105  21/0.59200E-03
 0.22000E+02 0.80000E-03 0.27174E+00 0.12290E+01 0.12462E-01 0.20136E-01 0.12527E+01 0.12290E+01 0.00000E+00 0.00000E+00 -.35818E-02  105  21/0.80000E-03
 0.22000E+02 0.13000E-02 0.16722E+00 0.10574E+01 0.29162E-01 0.30380E-01 0.11145E+01 0.10883E+01 0.00000E+00 0.00000E+00 -.10604E+01  105  21/0.13000E-02
 0.22000E+02 0.20000E-02 0.10870E+00 0.99039E+00 0.16826E-01 0.21166E-01 0.99976E+00 0.97346E+00 0.00000E+00 0.00000E+00 0.10062E+01  105  21/0.20000E-02
