          15
         105
 HERA1+2 NCep 920                                                                
Plot1@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.15 @Xlog
Plot2@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.20 @Xlog
Plot3@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.25 @Xlog
Plot4@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.35 @Xlog
 0.35000E+01 0.43230E-04 0.80002E+00 0.88079E+00 0.41970E-01 0.63948E-01 0.10505E+01 0.89279E+00 0.00000E+00 0.00000E+00 -.28583E+00  105  13/0.43230E-04
 0.35000E+01 0.46000E-04 0.75185E+00 0.96533E+00 0.43824E-01 0.42990E-01 0.10480E+01 0.10164E+01 0.00000E+00 0.00000E+00 -.11661E+01  105  13/0.46000E-04
 0.35000E+01 0.51240E-04 0.67496E+00 0.94011E+00 0.31723E-01 0.37938E-01 0.10410E+01 0.97168E+00 0.00000E+00 0.00000E+00 -.99507E+00  105  13/0.51240E-04
 0.35000E+01 0.53100E-04 0.65132E+00 0.88015E+00 0.40360E-01 0.37144E-01 0.10380E+01 0.10093E+01 0.00000E+00 0.00000E+00 -.32003E+01  105  13/0.53100E-04
 0.35000E+01 0.80000E-04 0.43231E+00 0.95226E+00 0.19577E-01 0.21373E-01 0.98834E+00 0.97297E+00 0.00000E+00 0.00000E+00 -.10581E+01  105  13/0.80000E-04
 0.35000E+01 0.13000E-03 0.26604E+00 0.91787E+00 0.98728E-02 0.13414E-01 0.91357E+00 0.91234E+00 0.00000E+00 0.00000E+00 0.56002E+00  105  13/0.13000E-03
 0.35000E+01 0.20000E-03 0.17292E+00 0.85416E+00 0.91369E-02 0.12506E-01 0.84626E+00 0.84888E+00 0.00000E+00 0.00000E+00 0.57752E+00  105  13/0.20000E-03
 0.35000E+01 0.32000E-03 0.10808E+00 0.79091E+00 0.88487E-02 0.12111E-01 0.77688E+00 0.77823E+00 0.00000E+00 0.00000E+00 0.14332E+01  105  13/0.32000E-03
 0.35000E+01 0.50000E-03 0.69170E-01 0.74923E+00 0.10042E-01 0.13136E-01 0.71631E+00 0.72216E+00 0.00000E+00 0.00000E+00 0.26962E+01  105  13/0.50000E-03
 0.35000E+01 0.80000E-03 0.43231E-01 0.65903E+00 0.88539E-02 0.11157E-01 0.65866E+00 0.66104E+00 0.00000E+00 0.00000E+00 -.22698E+00  105  13/0.80000E-03
 0.35000E+01 0.13000E-02 0.26604E-01 0.62339E+00 0.99094E-02 0.12237E-01 0.60572E+00 0.60937E+00 0.00000E+00 0.00000E+00 0.14151E+01  105  13/0.13000E-02
 0.35000E+01 0.20000E-02 0.17292E-01 0.56840E+00 0.56790E-02 0.79950E-02 0.56418E+00 0.56432E+00 0.00000E+00 0.00000E+00 0.71846E+00  105  13/0.20000E-02
 0.35000E+01 0.80000E-02 0.43231E-02 0.46195E+00 0.58680E-02 0.86079E-02 0.46217E+00 0.45817E+00 0.00000E+00 0.00000E+00 0.64447E+00  105  13/0.80000E-02
 0.45000E+01 0.52200E-04 0.85185E+00 0.91607E+00 0.79461E-01 0.72384E-01 0.11163E+01 0.10506E+01 0.00000E+00 0.00000E+00 -.16928E+01  105  14/0.52200E-04
 0.45000E+01 0.59200E-04 0.75112E+00 0.97144E+00 0.43566E-01 0.41358E-01 0.11147E+01 0.10725E+01 0.00000E+00 0.00000E+00 -.23193E+01  105  14/0.59200E-04
 0.45000E+01 0.61760E-04 0.71999E+00 0.97035E+00 0.43320E-01 0.67269E-01 0.11129E+01 0.95692E+00 0.00000E+00 0.00000E+00 0.31004E+00  105  14/0.61760E-04
 0.45000E+01 0.68300E-04 0.65105E+00 0.10796E+01 0.30626E-01 0.33251E-01 0.11062E+01 0.10662E+01 0.00000E+00 0.00000E+00 0.43709E+00  105  14/0.68300E-04
 0.45000E+01 0.73200E-04 0.60746E+00 0.10187E+01 0.29617E-01 0.32075E-01 0.11000E+01 0.10549E+01 0.00000E+00 0.00000E+00 -.12234E+01  105  14/0.73200E-04
 0.45000E+01 0.81800E-04 0.54360E+00 0.10795E+01 0.16964E+00 0.16933E+00 0.10876E+01 0.10597E+01 0.00000E+00 0.00000E+00 0.11669E+00  105  14/0.81800E-04
 0.45000E+01 0.13000E-03 0.34205E+00 0.10204E+01 0.15406E-01 0.18799E-01 0.10185E+01 0.99874E+00 0.00000E+00 0.00000E+00 0.14059E+01  105  14/0.13000E-03
 0.45000E+01 0.20000E-03 0.22233E+00 0.96119E+00 0.11090E-01 0.15214E-01 0.94557E+00 0.94923E+00 0.00000E+00 0.00000E+00 0.10788E+01  105  14/0.20000E-03
 0.45000E+01 0.32000E-03 0.13896E+00 0.89331E+00 0.10912E-01 0.13764E-01 0.86743E+00 0.86563E+00 0.00000E+00 0.00000E+00 0.25364E+01  105  14/0.32000E-03
 0.45000E+01 0.50000E-03 0.88933E-01 0.79708E+00 0.96808E-02 0.12844E-01 0.79790E+00 0.79703E+00 0.00000E+00 0.00000E+00 0.48302E-02  105  14/0.50000E-03
 0.45000E+01 0.80000E-03 0.55583E-01 0.72028E+00 0.11150E-01 0.13144E-01 0.73086E+00 0.73595E+00 0.00000E+00 0.00000E+00 -.14052E+01  105  14/0.80000E-03
 0.45000E+01 0.13000E-02 0.34205E-01 0.66549E+00 0.10424E-01 0.12812E-01 0.66852E+00 0.67690E+00 0.00000E+00 0.00000E+00 -.10948E+01  105  14/0.13000E-02
 0.45000E+01 0.20000E-02 0.22233E-01 0.61540E+00 0.97692E-02 0.11718E-01 0.61906E+00 0.61896E+00 0.00000E+00 0.00000E+00 -.36470E+00  105  14/0.20000E-02
 0.45000E+01 0.32000E-02 0.13896E-01 0.57189E+00 0.79786E-02 0.10259E-01 0.57106E+00 0.57004E+00 0.00000E+00 0.00000E+00 0.23187E+00  105  14/0.32000E-02
 0.45000E+01 0.13000E-01 0.34205E-02 0.43009E+00 0.91509E-02 0.13033E-01 0.46253E+00 0.44545E+00 0.00000E+00 0.00000E+00 -.16784E+01  105  14/0.13000E-01
 0.65000E+01 0.75400E-04 0.85185E+00 0.11174E+01 0.88610E-01 0.85472E-01 0.12119E+01 0.11754E+01 0.00000E+00 0.00000E+00 -.65440E+00  105  15/0.75400E-04
 0.65000E+01 0.80290E-04 0.79997E+00 0.10851E+01 0.47890E-01 0.62896E-01 0.12141E+01 0.10962E+01 0.00000E+00 0.00000E+00 -.23217E+00  105  15/0.80290E-04
 0.65000E+01 0.85500E-04 0.75122E+00 0.10970E+01 0.41325E-01 0.45701E-01 0.12143E+01 0.11478E+01 0.00000E+00 0.00000E+00 -.12296E+01  105  15/0.85500E-04
 0.65000E+01 0.95150E-04 0.67503E+00 0.10838E+01 0.40737E-01 0.46201E-01 0.12105E+01 0.11302E+01 0.00000E+00 0.00000E+00 -.11392E+01  105  15/0.95150E-04
 0.65000E+01 0.98600E-04 0.65141E+00 0.11774E+01 0.35092E-01 0.38284E-01 0.12082E+01 0.11639E+01 0.00000E+00 0.00000E+00 0.38455E+00  105  15/0.98600E-04
 0.65000E+01 0.13000E-03 0.49407E+00 0.11134E+01 0.20341E-01 0.22277E-01 0.11765E+01 0.11500E+01 0.00000E+00 0.00000E+00 -.17989E+01  105  15/0.13000E-03
 0.65000E+01 0.20000E-03 0.32115E+00 0.11119E+01 0.12438E-01 0.16415E-01 0.11015E+01 0.10862E+01 0.00000E+00 0.00000E+00 0.20645E+01  105  15/0.20000E-03
 0.65000E+01 0.32000E-03 0.20072E+00 0.10013E+01 0.10079E-01 0.13625E-01 0.10105E+01 0.10051E+01 0.00000E+00 0.00000E+00 -.38009E+00  105  15/0.32000E-03
 0.65000E+01 0.50000E-03 0.12846E+00 0.93276E+00 0.12764E-01 0.15680E-01 0.92614E+00 0.92617E+00 0.00000E+00 0.00000E+00 0.51605E+00  105  15/0.50000E-03
 0.65000E+01 0.80000E-03 0.80287E-01 0.84903E+00 0.98091E-02 0.13357E-01 0.84323E+00 0.84300E+00 0.00000E+00 0.00000E+00 0.61457E+00  105  15/0.80000E-03
 0.65000E+01 0.13000E-02 0.49407E-01 0.75842E+00 0.10286E-01 0.12358E-01 0.76517E+00 0.76666E+00 0.00000E+00 0.00000E+00 -.80129E+00  105  15/0.13000E-02
 0.65000E+01 0.20000E-02 0.32115E-01 0.69498E+00 0.80908E-02 0.10161E-01 0.70261E+00 0.69931E+00 0.00000E+00 0.00000E+00 -.53509E+00  105  15/0.20000E-02
 0.65000E+01 0.32000E-02 0.20072E-01 0.64107E+00 0.88460E-02 0.11042E-01 0.64129E+00 0.63897E+00 0.00000E+00 0.00000E+00 0.23747E+00  105  15/0.32000E-02
 0.65000E+01 0.50000E-02 0.12846E-01 0.57884E+00 0.74251E-02 0.97174E-02 0.58967E+00 0.58982E+00 0.00000E+00 0.00000E+00 -.14784E+01  105  15/0.50000E-02
 0.65000E+01 0.13000E-01 0.49407E-02 0.48263E+00 0.96922E-02 0.14032E-01 0.49970E+00 0.48156E+00 0.00000E+00 0.00000E+00 0.10994E+00  105  15/0.13000E-01
 0.65000E+01 0.20000E-01 0.32115E-02 0.49769E+00 0.10421E-01 0.14369E-01 0.46795E+00 0.47486E+00 0.00000E+00 0.00000E+00 0.21910E+01  105  15/0.20000E-01
 0.85000E+01 0.98600E-04 0.85185E+00 0.11609E+01 0.47503E-01 0.46707E-01 0.12783E+01 0.12268E+01 0.00000E+00 0.00000E+00 -.13865E+01  105  16/0.98600E-04
 0.85000E+01 0.10499E-03 0.80000E+00 0.11832E+01 0.58155E-01 0.71952E-01 0.12822E+01 0.11548E+01 0.00000E+00 0.00000E+00 0.48887E+00  105  16/0.10499E-03
 0.85000E+01 0.11180E-03 0.75127E+00 0.11798E+01 0.39767E-01 0.47557E-01 0.12836E+01 0.12232E+01 0.00000E+00 0.00000E+00 -.10907E+01  105  16/0.11180E-03
 0.85000E+01 0.12443E-03 0.67501E+00 0.12585E+01 0.31917E-01 0.37888E-01 0.12809E+01 0.12344E+01 0.00000E+00 0.00000E+00 0.75421E+00  105  16/0.12443E-03
 0.85000E+01 0.12900E-03 0.65110E+00 0.12318E+01 0.30257E-01 0.34759E-01 0.12786E+01 0.12322E+01 0.00000E+00 0.00000E+00 -.13404E-01  105  16/0.12900E-03
 0.85000E+01 0.13900E-03 0.60426E+00 0.12565E+01 0.73136E-01 0.76827E-01 0.12723E+01 0.12469E+01 0.00000E+00 0.00000E+00 0.13127E+00  105  16/0.13900E-03
 0.85000E+01 0.20000E-03 0.41996E+00 0.11948E+01 0.19215E-01 0.22217E-01 0.12172E+01 0.11933E+01 0.00000E+00 0.00000E+00 0.79362E-01  105  16/0.20000E-03
 0.85000E+01 0.32000E-03 0.26248E+00 0.11070E+01 0.11604E-01 0.15480E-01 0.11206E+01 0.11087E+01 0.00000E+00 0.00000E+00 -.14597E+00  105  16/0.32000E-03
 0.85000E+01 0.50000E-03 0.16798E+00 0.10137E+01 0.12619E-01 0.15571E-01 0.10252E+01 0.10182E+01 0.00000E+00 0.00000E+00 -.35428E+00  105  16/0.50000E-03
 0.85000E+01 0.80000E-03 0.10499E+00 0.93089E+00 0.11039E-01 0.13862E-01 0.92964E+00 0.92996E+00 0.00000E+00 0.00000E+00 0.84689E-01  105  16/0.80000E-03
 0.85000E+01 0.13000E-02 0.64609E-01 0.83932E+00 0.10338E-01 0.13010E-01 0.83886E+00 0.83651E+00 0.00000E+00 0.00000E+00 0.27198E+00  105  16/0.13000E-02
 0.85000E+01 0.20000E-02 0.41996E-01 0.76863E+00 0.12596E-01 0.14594E-01 0.76574E+00 0.76526E+00 0.00000E+00 0.00000E+00 0.26768E+00  105  16/0.20000E-02
 0.85000E+01 0.32000E-02 0.26248E-01 0.66098E+00 0.11549E-01 0.13065E-01 0.69384E+00 0.68859E+00 0.00000E+00 0.00000E+00 -.23903E+01  105  16/0.32000E-02
 0.85000E+01 0.50000E-02 0.16798E-01 0.63241E+00 0.92976E-02 0.11693E-01 0.63311E+00 0.62819E+00 0.00000E+00 0.00000E+00 0.45349E+00  105  16/0.50000E-02
 0.85000E+01 0.20000E-01 0.41996E-02 0.45624E+00 0.98351E-02 0.13502E-01 0.48875E+00 0.46756E+00 0.00000E+00 0.00000E+00 -.11507E+01  105  16/0.20000E-01
 0.10000E+02 0.32000E-03 0.30879E+00 0.11381E+01 0.25990E-01 0.28421E-01 0.11883E+01 0.11625E+01 0.00000E+00 0.00000E+00 -.93975E+00  105  17/0.32000E-03
 0.10000E+02 0.50000E-03 0.19763E+00 0.10581E+01 0.23044E-01 0.24758E-01 0.10870E+01 0.10721E+01 0.00000E+00 0.00000E+00 -.60578E+00  105  17/0.50000E-03
 0.10000E+02 0.80000E-03 0.12352E+00 0.97675E+00 0.22149E-01 0.23789E-01 0.98359E+00 0.97333E+00 0.00000E+00 0.00000E+00 0.15430E+00  105  17/0.80000E-03
 0.10000E+02 0.13000E-02 0.76011E-01 0.88846E+00 0.21670E-01 0.23643E-01 0.88467E+00 0.86511E+00 0.00000E+00 0.00000E+00 0.10777E+01  105  17/0.13000E-02
 0.10000E+02 0.20000E-02 0.49407E-01 0.80175E+00 0.21717E-01 0.23352E-01 0.80481E+00 0.79239E+00 0.00000E+00 0.00000E+00 0.43116E+00  105  17/0.20000E-02
 0.10000E+02 0.50000E-02 0.19763E-01 0.62751E+00 0.88024E-02 0.11049E-01 0.65966E+00 0.65324E+00 0.00000E+00 0.00000E+00 -.29231E+01  105  17/0.50000E-02
 0.10000E+02 0.20000E-01 0.49407E-02 0.51306E+00 0.83126E-02 0.11652E-01 0.50121E+00 0.50067E+00 0.00000E+00 0.00000E+00 0.14911E+01  105  17/0.20000E-01
 0.12000E+02 0.13920E-03 0.85185E+00 0.12808E+01 0.45935E-01 0.46993E-01 0.13552E+01 0.13021E+01 0.00000E+00 0.00000E+00 -.46325E+00  105  18/0.13920E-03
 0.12000E+02 0.16100E-03 0.73650E+00 0.13400E+01 0.22861E-01 0.32495E-01 0.13635E+01 0.13138E+01 0.00000E+00 0.00000E+00 0.11447E+01  105  18/0.16100E-03
 0.12000E+02 0.18210E-03 0.65116E+00 0.12951E+01 0.28761E-01 0.35765E-01 0.13592E+01 0.13203E+01 0.00000E+00 0.00000E+00 -.87501E+00  105  18/0.18210E-03
 0.12000E+02 0.20000E-03 0.59289E+00 0.12935E+01 0.14426E-01 0.28281E-01 0.13502E+01 0.13014E+01 0.00000E+00 0.00000E+00 -.55043E+00  105  18/0.20000E-03
 0.12000E+02 0.32000E-03 0.37055E+00 0.12227E+01 0.11929E-01 0.17262E-01 0.12637E+01 0.12368E+01 0.00000E+00 0.00000E+00 -.11805E+01  105  18/0.32000E-03
 0.12000E+02 0.50000E-03 0.23715E+00 0.11453E+01 0.97208E-02 0.14219E-01 0.11574E+01 0.11363E+01 0.00000E+00 0.00000E+00 0.92583E+00  105  18/0.50000E-03
 0.12000E+02 0.80000E-03 0.14822E+00 0.10454E+01 0.90775E-02 0.13079E-01 0.10453E+01 0.10309E+01 0.00000E+00 0.00000E+00 0.15987E+01  105  18/0.80000E-03
 0.12000E+02 0.13000E-02 0.91213E-01 0.93471E+00 0.12364E-01 0.14886E-01 0.93703E+00 0.92398E+00 0.00000E+00 0.00000E+00 0.86774E+00  105  18/0.13000E-02
 0.12000E+02 0.20000E-02 0.59289E-01 0.85138E+00 0.11844E-01 0.13868E-01 0.84931E+00 0.84314E+00 0.00000E+00 0.00000E+00 0.69580E+00  105  18/0.20000E-02
 0.12000E+02 0.32000E-02 0.37055E-01 0.75383E+00 0.13419E-01 0.15220E-01 0.76285E+00 0.75863E+00 0.00000E+00 0.00000E+00 -.35746E+00  105  18/0.32000E-02
 0.12000E+02 0.50000E-02 0.23715E-01 0.67921E+00 0.10477E-01 0.12415E-01 0.68969E+00 0.68426E+00 0.00000E+00 0.00000E+00 -.48218E+00  105  18/0.50000E-02
 0.12000E+02 0.20000E-01 0.59289E-02 0.49046E+00 0.10527E-01 0.13759E-01 0.51507E+00 0.49467E+00 0.00000E+00 0.00000E+00 -.39954E+00  105  18/0.20000E-01
 0.15000E+02 0.17410E-03 0.85136E+00 0.13403E+01 0.55157E-01 0.56049E-01 0.13980E+01 0.13440E+01 0.00000E+00 0.00000E+00 -.67257E-01  105  19/0.17410E-03
 0.15000E+02 0.20000E-03 0.74111E+00 0.13862E+01 0.39371E-01 0.41927E-01 0.14074E+01 0.13694E+01 0.00000E+00 0.00000E+00 0.42588E+00  105  19/0.20000E-03
 0.15000E+02 0.22760E-03 0.65124E+00 0.13300E+01 0.40959E-01 0.42004E-01 0.14031E+01 0.13658E+01 0.00000E+00 0.00000E+00 -.87441E+00  105  19/0.22760E-03
 0.15000E+02 0.32000E-03 0.46319E+00 0.13127E+01 0.14728E-01 0.24341E-01 0.13512E+01 0.13115E+01 0.00000E+00 0.00000E+00 0.80011E-01  105  19/0.32000E-03
 0.15000E+02 0.50000E-03 0.29644E+00 0.12068E+01 0.99095E-02 0.14930E-01 0.12439E+01 0.12197E+01 0.00000E+00 0.00000E+00 -.12971E+01  105  19/0.50000E-03
 0.15000E+02 0.80000E-03 0.18528E+00 0.11049E+01 0.88207E-02 0.13169E-01 0.11223E+01 0.11027E+01 0.00000E+00 0.00000E+00 0.25090E+00  105  19/0.80000E-03
 0.15000E+02 0.13000E-02 0.11402E+00 0.97884E+00 0.83029E-02 0.12194E-01 0.10024E+01 0.98384E+00 0.00000E+00 0.00000E+00 -.60174E+00  105  19/0.13000E-02
 0.15000E+02 0.20000E-02 0.74111E-01 0.86832E+00 0.76273E-02 0.11523E-01 0.90475E+00 0.88847E+00 0.00000E+00 0.00000E+00 -.26423E+01  105  19/0.20000E-02
 0.15000E+02 0.32000E-02 0.46319E-01 0.78328E+00 0.76884E-02 0.10529E-01 0.80831E+00 0.79295E+00 0.00000E+00 0.00000E+00 -.12572E+01  105  19/0.32000E-02
 0.15000E+02 0.50000E-02 0.29644E-01 0.71299E+00 0.62053E-02 0.89716E-02 0.72670E+00 0.71528E+00 0.00000E+00 0.00000E+00 -.36908E+00  105  19/0.50000E-02
 0.15000E+02 0.80000E-02 0.18528E-01 0.63212E+00 0.57305E-02 0.79770E-02 0.65096E+00 0.64053E+00 0.00000E+00 0.00000E+00 -.14670E+01  105  19/0.80000E-02
 0.15000E+02 0.20000E-01 0.74111E-02 0.52935E+00 0.61513E-02 0.94764E-02 0.53188E+00 0.53223E+00 0.00000E+00 0.00000E+00 -.46873E+00  105  19/0.20000E-01
 0.18000E+02 0.20900E-03 0.85103E+00 0.13704E+01 0.57378E-01 0.57958E-01 0.14284E+01 0.13766E+01 0.00000E+00 0.00000E+00 -.10852E+00  105  20/0.20900E-03
 0.18000E+02 0.23700E-03 0.75049E+00 0.13788E+01 0.30782E-01 0.35736E-01 0.14380E+01 0.13856E+01 0.00000E+00 0.00000E+00 -.21939E+00  105  20/0.23700E-03
 0.18000E+02 0.26800E-03 0.66368E+00 0.13718E+01 0.19185E-01 0.27789E-01 0.14348E+01 0.13984E+01 0.00000E+00 0.00000E+00 -.13849E+01  105  20/0.26800E-03
 0.18000E+02 0.32800E-03 0.54227E+00 0.13825E+01 0.18072E-01 0.29130E-01 0.14095E+01 0.13820E+01 0.00000E+00 0.00000E+00 0.25081E-01  105  20/0.32800E-03
 0.18000E+02 0.50000E-03 0.35573E+00 0.12806E+01 0.11140E-01 0.18437E-01 0.13134E+01 0.12856E+01 0.00000E+00 0.00000E+00 -.45295E+00  105  20/0.50000E-03
 0.18000E+02 0.80000E-03 0.22233E+00 0.11553E+01 0.86440E-02 0.13572E-01 0.11857E+01 0.11618E+01 0.00000E+00 0.00000E+00 -.75047E+00  105  20/0.80000E-03
 0.18000E+02 0.13000E-02 0.13682E+00 0.10378E+01 0.80281E-02 0.12327E-01 0.10566E+01 0.10370E+01 0.00000E+00 0.00000E+00 0.98406E-01  105  20/0.13000E-02
 0.18000E+02 0.20000E-02 0.88933E-01 0.93994E+00 0.76001E-02 0.11449E-01 0.95064E+00 0.93443E+00 0.00000E+00 0.00000E+00 0.72503E+00  105  20/0.20000E-02
 0.18000E+02 0.32000E-02 0.55583E-01 0.82948E+00 0.70436E-02 0.10324E-01 0.84586E+00 0.83156E+00 0.00000E+00 0.00000E+00 -.29536E+00  105  20/0.32000E-02
 0.18000E+02 0.50000E-02 0.35573E-01 0.74380E+00 0.61688E-02 0.89575E-02 0.75716E+00 0.74419E+00 0.00000E+00 0.00000E+00 -.63082E-01  105  20/0.50000E-02
 0.18000E+02 0.80000E-02 0.22233E-01 0.66400E+00 0.54070E-02 0.84352E-02 0.67484E+00 0.66359E+00 0.00000E+00 0.00000E+00 0.75038E-01  105  20/0.80000E-02
 0.18000E+02 0.20000E-01 0.88933E-02 0.53574E+00 0.10043E-01 0.13519E-01 0.54546E+00 0.54515E+00 0.00000E+00 0.00000E+00 -.93742E+00  105  20/0.20000E-01
 0.22000E+02 0.29000E-03 0.74963E+00 0.14338E+01 0.38372E-01 0.44225E-01 0.14626E+01 0.14183E+01 0.00000E+00 0.00000E+00 0.40492E+00  105  21/0.29000E-03
 0.22000E+02 0.32000E-03 0.67935E+00 0.14306E+01 0.44847E-01 0.48074E-01 0.14607E+01 0.14225E+01 0.00000E+00 0.00000E+00 0.17996E+00  105  21/0.32000E-03
 0.22000E+02 0.34500E-03 0.63012E+00 0.14102E+01 0.26838E-01 0.32039E-01 0.14546E+01 0.14251E+01 0.00000E+00 0.00000E+00 -.55551E+00  105  21/0.34500E-03
 0.22000E+02 0.38800E-03 0.56029E+00 0.13925E+01 0.19335E-01 0.27496E-01 0.14382E+01 0.14150E+01 0.00000E+00 0.00000E+00 -.11619E+01  105  21/0.38800E-03
 0.22000E+02 0.50000E-03 0.43478E+00 0.13823E+01 0.17686E-01 0.26795E-01 0.13837E+01 0.13566E+01 0.00000E+00 0.00000E+00 0.14504E+01  105  21/0.50000E-03
 0.22000E+02 0.59200E-03 0.36721E+00 0.13265E+01 0.15994E-01 0.25419E-01 0.13394E+01 0.13144E+01 0.00000E+00 0.00000E+00 0.75711E+00  105  21/0.59200E-03
 0.22000E+02 0.80000E-03 0.27174E+00 0.12290E+01 0.12472E-01 0.20136E-01 0.12540E+01 0.12276E+01 0.00000E+00 0.00000E+00 0.11450E+00  105  21/0.80000E-03
 0.22000E+02 0.13000E-02 0.16722E+00 0.10574E+01 0.29182E-01 0.30380E-01 0.11156E+01 0.10917E+01 0.00000E+00 0.00000E+00 -.11750E+01  105  21/0.13000E-02
 0.22000E+02 0.20000E-02 0.10870E+00 0.99039E+00 0.16838E-01 0.21166E-01 0.10007E+01 0.97208E+00 0.00000E+00 0.00000E+00 0.10875E+01  105  21/0.20000E-02
